is_highlight,gallery_number,title,department,object_type,culture,artist,medium,tags
True,825,Ia Orana Maria (Hail Mary),European Paintings,Painting,,Paul Gauguin,Oil on canvas,Jesus|Women|Landscapes|Angels|Virgin Mary
True,825,The Repast of the Lion,European Paintings,Painting,,Henri Rousseau (le Douanier),Oil on canvas,Forests|Lions
False,819,The Manneporte (Étretat),European Paintings,Painting,,Claude Monet,Oil on canvas,Seascapes
False,619,The Penitent Magdalen,European Paintings,Painting,,Corrado Giaquinto,Oil on canvas,Mary Magdalene|Angels|Skulls
False,815,Male Nude,European Paintings,Painting,,Edgar Degas,Oil on canvas,Male Nudes
False,818,In Full Sunlight (En plein soleil),European Paintings,Painting,,James Tissot,Oil on wood,Gardens|Boys|Girls|Women|Sewing|Parasols
False,806,Columns of the Temple of Neptune at Paestum,European Paintings,Painting,,Constantin Hansen,Oil on canvas,Columns|Temples|Ruins
False,802,A Storm off the Normandy Coast,European Paintings,Painting,,Eugène Isabey,"Oil on paper, laid down on canvas",Storms|Seascapes|Waves
False,806,The Cemetery at Pronoia near Nauplia,European Paintings,Painting,,Carl Rottmann,Oil on canvas,Cemeteries
False,626,Saint Maurice,European Paintings,Painting,,Lucas Cranach the Elder and Workshop,Oil on linden,Armor|Swords|Men|Saints
False,623,The Mass of Saint Basil,European Paintings,Painting,,Pierre Hubert Subleyras,"Oil on canvas, transferred from canvas",Men|Women|Putti|Saints
False,804,Portrait of a Mamluk,European Paintings,Painting,,Horace Vernet,Oil on canvas,Men|Portraits|Orientalist
False,806,"The Palace of Donn'Anna, Naples",European Paintings,Painting,,Jules Coignet,"Oil on paper, laid down on canvas",Palaces|Boats|Volcanoes
False,808,Hampstead Heath with Bathers,European Paintings,Painting,,John Constable,Oil on canvas,Parks|Sky|Landscapes|London
False,806,"Castel Sant'Elmo from Chiaia, Naples",European Paintings,Painting,,Alexandre Hyacinthe Dunouy,"Oil on paper, laid down on canvas",Towns
False,806,"Sunset, Sorrento",European Paintings,Painting,,Thomas Fearnley,"Oil on paper, laid down on card",Sky|Sun|Clouds
False,806,Ponte Loreto near Nettuno,European Paintings,Painting,,Thomas Jones,"Oil on paper, laid down on canvas",Hills|Landscapes
False,806,View of Monte Sant'Angelo from the Villa Auriemma near Sorrento,European Paintings,Painting,,August Lucas,"Oil on paper, laid down on canvas",Towns|Hills|Landscapes
False,806,"The Grotto of Posillipo, Naples",European Paintings,Painting,,Gustaf Söderberg,"Oil on paper, laid down on Masonite",Tunnels
False,803,Mountainous Landscape,European Paintings,Painting,,Camille Corot,"Oil on paper, laid down on canvas",Hills|Landscapes
False,803,"Banks of the Stream near the Corot Property, Ville d'Avray",European Paintings,Painting,,Camille Corot,"Oil on paper, laid down on wood",Cows|Landscapes
False,601,The Lamentation,European Paintings,Painting,,Domenichino (Domenico Zampieri),Oil on copper,Sadness|Mary Magdalene|Lamentation|Angels|Christ|Virgin Mary
False,801,Ovid among the Scythians,European Paintings,Painting,,Eugène Delacroix,"Oil on paper, laid down on wood",Men|Women|Dogs|Horses
False,806,Heroic Landscape with Rainbow,European Paintings,Painting,,Joseph Anton Koch,Oil on canvas,Animals|Men|Women|Landscapes|Rainbows
True,618,Lute Player,European Paintings,Painting,,Valentin de Boulogne,Oil on canvas,Men|Lutes|Musicians
False,606,Christ Carrying the Cross,European Paintings,Painting,,Jan Gossart (called Mabuse),Oil on oak,Cross|Christ|Bearing the Cross
False,618,Landscape with Erminia,European Paintings,Painting,,Agostino Tassi,Oil on wood,Men|Sheep|Landscapes
False,806,"Entrance to the Giardino del Lago, Villa Borghese, Rome",European Paintings,Painting,,Gustav Wilhelm Palm,"Oil on paper, laid down on canvas",Gardens|Rome|Trees
False,802,A Stream in the Auvergne,European Paintings,Painting,,Théodore Rousseau,"Oil on paper, laid down on canvas",Streams
True,608,The Baptism of Christ,European Paintings,Painting,,Jacopo Bassano (Jacopo da Ponte),Oil on canvas,Men|Saint John the Baptist|Baptism of Christ|Angels
False,619,"Pope Benedict XIV (Prospero Lambertini, 1675–1758)",European Paintings,Painting,,Pierre Hubert Subleyras,Oil on canvas,Men|Portraits|Popes
False,615,The Saithwaite Family,European Paintings,Painting,,Francis Wheatley,Oil on canvas,Girls|Men|Women|Family|Interiors|Portraits
False,818,Spring Morning,European Paintings,Painting,,James Tissot,Oil on canvas,Gardens|Women|Parasols
False,602,Portrait of an Old Man,European Paintings,Painting,,Hugo van der Goes,"Oil on paper, laid down on wood",Men|Portraits
False,623,Head of a Bishop,European Paintings,Painting,,Gaetano Gandolfi,Oil on canvas,Bishops|Men
False,601,Saint Dominic in Penitence,European Paintings,Painting,,Filippo Tarchiani,Oil on canvas,Saints|Altars|Men
False,623,Head of an Old Woman,European Paintings,Painting,,Orazio Borgianni,Oil on canvas,Heads|Portraits|Women
False,824,Still Life with Flowers and Prickly Pears,European Paintings,Painting,,Auguste Renoir,Oil on canvas,Pears|Flowers|Still Life|Vases
False,619,Self-Portrait,European Paintings,Painting,,Anton Raphael Mengs,Oil on canvas,Men|Self-portraits
False,801,Lions in a Mountainous Landscape,European Paintings,Painting,,Théodore Gericault,Oil on wood,Orientalist|Lions
False,622,Medea Rejuvenating Aeson,European Paintings,Painting,,Corrado Giaquinto,Oil on canvas,Men|Women|Medea
False,804,"The Great Pyramid, Giza",European Paintings,Painting,,Adrien Dauzats,Oil on canvas,Orientalist|Pyramids
False,806,"A Section of the Via Sacra, Rome (The Church of Saints Cosmas and Damian)",European Paintings,Painting,,Christoffer Wilhelm Eckersberg,Oil on canvas,Churches|Rome
True,806,"Virgil's Tomb by Moonlight, with Silius Italicus Declaiming",European Paintings,Painting,,Joseph Wright (Wright of Derby),Oil on canvas,Tombs|Men|Moon
False,829,"Moonlight, Strandgade 30",European Paintings,Painting,,Vilhelm Hammershøi,Oil on canvas,Doors|Windows|Interiors
False,620,Dead Christ Supported by Angels,European Paintings,Painting,,Francesco Trevisani,Oil on canvas,Angels|Christ
False,614,"Charles Maurice de Talleyrand Périgord (1754–1838), Prince de Bénévent",European Paintings,Painting,,baron François Gérard,Oil on canvas,Princes|Men|Portraits
False,601,The Tears of Saint Peter,European Paintings,Painting,,Jusepe de Ribera (called Lo Spagnoletto),Oil on canvas,Saint Peter
False,621,The Agony in the Garden,European Paintings,Painting,,Nicolas Poussin,Oil on copper,Christ|Agony in the Garden|Angels
False,621,The Sacrifice of Polyxena,European Paintings,Painting,,Charles Le Brun,Oil on canvas,Soldiers|Men|Children|Women
True,826,Trees and Houses Near the Jas de Bouffan,Robert Lehman Collection,Painting,,Paul Cézanne,Oil on canvas,Houses|Landscapes|Trees
False,825,Tahitian Women Bathing,Robert Lehman Collection,Painting,,Paul Gauguin,"Oil on paper, laid down on canvas",Female Nudes|Bathing
False,769,Up the Hudson,Modern and Contemporary Art,Painting,,George Bellows,Oil on canvas,Houses|Rivers|Landscapes|Boats
False,769,"The Conquerors (Culebra Cut, Panama Canal)",Modern and Contemporary Art,Painting,,Jonas Lie,Oil on canvas,Railways|Trains
False,769,"Winter, Monhegan Island",Modern and Contemporary Art,Painting,,Rockwell Kent,Oil on canvas,Houses|Landscapes|Winter|Snow|Boats
False,919,No. 16,Modern and Contemporary Art,Painting,,Mark Rothko,Oil on canvas,Abstraction
False,924,Ocean Park (Number 30),Modern and Contemporary Art,Painting,,Richard Diebenkorn,Oil on canvas,
False,830,"Fishing Boats, Collioure",Modern and Contemporary Art,Painting,,André Derain,Oil on canvas,Human Figures|Boats
False,919,Pasiphaë,Modern and Contemporary Art,Painting,,Jackson Pollock,Oil on canvas,Abstraction
False,751,Victorian Interior I,Modern and Contemporary Art,Painting,,Horace Pippin,Oil on canvas,Roses|Sculpture|Interiors
False,923,Rising Green,Modern and Contemporary Art,Painting,,Lee Krasner,Oil on canvas,Abstraction
False,681,Dancing in Colombia,Modern and Contemporary Art,Painting,,Fernando Botero,Oil on canvas,Musical Instruments|Men|Women|Dancing|Musicians
False,828,"View of The Old Port, Saint-Tropez",Modern and Contemporary Art,Painting,,Pierre Bonnard,Oil on canvas,Boats
False,828,At Table,Modern and Contemporary Art,Painting,,Edouard Vuillard,Oil on cardboard,Men|Drinking
False,828,Morning in the Garden at Vernonnet,Modern and Contemporary Art,Painting,,Pierre Bonnard,Oil on canvas,Gardens|Women|Trees
False,919,No. 21,Modern and Contemporary Art,Painting,,Mark Rothko,Oil and acrylic with powdered pigments on canvas,Abstraction
True,919,"No. 13 (White, Red on Yellow)",Modern and Contemporary Art,Painting,,Mark Rothko,Oil and acrylic with powdered pigments on canvas,
False,920,Untitled,Modern and Contemporary Art,Painting,,Clyfford Still,Oil on canvas,
False,920,1950-E,Modern and Contemporary Art,Painting,,Clyfford Still,Oil on canvas,
False,920,1950-W,Modern and Contemporary Art,Painting,,Clyfford Still,Oil on canvas,
False,921,Untitled,Modern and Contemporary Art,Painting,,Clyfford Still,Oil on canvas,Abstraction
False,923,Haines City,Modern and Contemporary Art,Painting,,Frank Stella,Alkyd on canvas,Abstraction
False,830,The Street Pavers,Modern and Contemporary Art,Painting,,Umberto Boccioni,Oil on canvas,Human Figures
False,823,At the Lapin Agile,Modern and Contemporary Art,Painting,,Pablo Picasso,Oil on canvas,Men|Women|Drinking|Musicians
False,924,Genesis/Violent Garden,Modern and Contemporary Art,Painting,,Kay WalkingStick,"Acrylic and wax over ink with modeling paste, broken seashells and metallic particles on canvas",Abstraction
False,823,The Studio (Vase before a Window),Modern and Contemporary Art,Painting,,Georges Braque,Oil mixed with sand on canvas,Palettes|Brushes|Interiors
False,681,Guitar and Still Life on a Mantelpiece,Modern and Contemporary Art,Painting,,Georges Braque,Oil with sand on canvas,Grapes|Guitars|Still Life
False,922,Deep Within the Ravine,Modern and Contemporary Art,Painting,,Hans Hofmann,Oil on canvas,Abstraction
False,823,Odalisque with Gray Trousers,Modern and Contemporary Art,Painting,,Henri Matisse,Oil on canvas,Female Nudes
False,765,"Taos Valley, New Mexico",Modern and Contemporary Art,Painting,,Ernest Blumenschein,Oil on canvas,Landscapes
True,830,Gertrude Stein,Modern and Contemporary Art,Painting,,Pablo Picasso,Oil on canvas,Portraits|Women
False,762,John Brown,Modern and Contemporary Art,Painting,,John Steuart Curry,Oil on canvas,Men
False,830,The Actor,Modern and Contemporary Art,Painting,,Pablo Picasso,Oil on canvas,Men|Actors
False,828,Garden at Vaucresson,Modern and Contemporary Art,Painting,,Edouard Vuillard,Distemper on canvas,Houses|Gardens|Women|Flowers
False,830,La Coiffure,Modern and Contemporary Art,Painting,,Pablo Picasso,Oil on canvas,Infants|Women|Mirrors
False,830,Woman in White,Modern and Contemporary Art,Painting,,Pablo Picasso,"Oil, water-based paint, and crayon on canvas",Portraits|Women
True,920,Easter Monday,Modern and Contemporary Art,Painting,,Willem de Kooning,Oil and newspaper transfer on canvas,Abstraction
True,919,Autumn Rhythm (Number 30),Modern and Contemporary Art,Painting,,Jackson Pollock,Enamel on canvas,Abstraction
False,920,"Black, White, and Gray",Modern and Contemporary Art,Painting,,Franz Kline,Oil on canvas,Abstraction
False,830,Seated Harlequin,Modern and Contemporary Art,Painting,,Pablo Picasso,"Oil on canvas, lined and mounted to a sheet of pressed cork",Men|Clowns
False,765,Ranchos Church,Modern and Contemporary Art,Painting,,Georgia O'Keeffe,Oil on canvas,Churches
False,828,The Green Blouse,Modern and Contemporary Art,Painting,,Pierre Bonnard,Oil on canvas,Fruit|Women|Servants
True,922,Blue Green Red,Modern and Contemporary Art,Painting,,Ellsworth Kelly,Oil on canvas,Abstraction
False,828,The Family of Claude Terrasse,Modern and Contemporary Art,Painting,,Pierre Bonnard,Oil on canvas,Children|Infants|Men|Women
False,830,Head of a Woman,Modern and Contemporary Art,Painting,,Pablo Picasso,Oil on canvas,Portraits|Women
False,828,The Terrace at Vernonnet,Modern and Contemporary Art,Painting,,Pierre Bonnard,Oil on canvas,Gardens|Women|Fruit
False,921,Stride,Modern and Contemporary Art,Painting,,Helen Frankenthaler,Acrylic on canvas,Abstraction
False,823,The Album,Modern and Contemporary Art,Painting,,Edouard Vuillard,Oil on canvas,Women
False,823,"Jos and Lucie Hessel in the Small Salon, Rue de Rivoli",Modern and Contemporary Art,Painting,,Edouard Vuillard,Oil on cardboard mounted on canvas,Men|Women
False,919,"Number 28, 1950",Modern and Contemporary Art,Painting,,Jackson Pollock,Enamel on canvas,Abstraction
False,919,No. 3,Modern and Contemporary Art,Painting,,Mark Rothko,Oil on canvas,Abstraction
False,828,Springtime,Modern and Contemporary Art,Painting,,Maurice Denis,Oil on canvas,Female Nudes|Women
False,830,"The Sunken Path, L'Estaque",Modern and Contemporary Art,Painting,,André Derain,Oil on canvas,Trees
False,828,"Chapel of Saint Joseph, Saint-Tropez",Modern and Contemporary Art,Painting,,Henri Matisse,Oil on canvas,
False,830,Marguerite with Black Velvet Ribbon,Modern and Contemporary Art,Painting,,Henri Matisse,Oil on wood,Portraits|Women
False,823,Garden,Modern and Contemporary Art,Painting,,Pierre Bonnard,Oil on canvas,Gardens|Flowers|Leaves|Trees
False,823,Boats on the Beach at L'Estaque,Modern and Contemporary Art,Painting,,Georges Braque,Oil on canvas,Houses|Beaches|Hills|Boats
False,924,August Encampment,Modern and Contemporary Art,Painting,,"Jaune Quick-to-See Smith, Enrolled Salish member of the Confederated Salish and Kootenai Tribes of the Flathead Reservation",Oil on canvas,Abstraction
False,923,Untitled,Modern and Contemporary Art,Painting,,Al Loving,Acrylic on three joined canvases,
True,684,Portrait of Monsieur Aublet,Musical Instruments,Painting,French,Guillaume Voiriot,Oil on canvas,Men|Portraits|Guitars
True,617,Everhard Jabach (1618–1695) and His Family,European Paintings,Painting,,Charles Le Brun,Oil on canvas,Interiors|Boys|Self-portraits|Dogs|Girls|Infants|Men|Women|Family
True,749,The Entombment of Christ,The American Wing,Painting,Mexican,Juan Rodríguez Juárez,Oil and gold on copper,Entombment|Christ|Virgin Mary
False,749,The Baptism of Christ,The American Wing,Painting,Mexican,Nicolás Enríquez,Oil on copper,Saint John the Baptist|Baptism of Christ
False,749,The Return of the Holy Family from Egypt,The American Wing,Painting,Mexican,Nicolás Enríquez,Oil on copper,Doves|Holy Family|Saint Joseph|Gods|Christ|Virgin Mary
False,749,The Virgin of El Camino with St. Fermín and St. Saturnino,The American Wing,Painting,Mexican,Nicolás Enríquez,Oil on copper,Saints|Angels|Virgin Mary
False,749,The Apparition of the Virgin of El Pilar to St. James,The American Wing,Painting,Mexican,Nicolás Enríquez,Oil on copper,Virgin Mary|Saints|Angels
True,749,The Virgin of Guadalupe with the Four Apparitions,The American Wing,Painting,Mexican,Nicolás Enríquez,Oil on copper,Men|Virgin Mary
False,603,Head of Christ,European Paintings,Painting,,Fernando Yáñez de la Almedina,Oil on poplar,Christ
False,617,Portrait of a Woman,European Paintings,Painting,,Giovanni Battista Gaulli (Il Baciccio),Oil on canvas,Portraits|Women
False,759,Wilderness Landscape Study,The American Wing,Painting,American,Thomas Cole,Oil on paper laid down on board,
False,601,Saint Francis in Ecstasy,European Paintings,Painting,,Giovanni Benedetto Castiglione (Il Grechetto),Oil on canvas,Skulls|Saint Francis|Cross
False,717,"Portrait of a Woman, Age 33",The American Wing,Painting,,Unknown,Oil on canvas,
False,922,Whirlirama,Modern and Contemporary Art,Painting,,Sam Gilliam,Acrylic on canvas,Abstraction
False,608,The Lamentation,European Paintings,Painting,,Ludovico Mazzolino,Oil on wood,Men|Women|Lamentation|Christ|Saint John the Evangelist|Virgin Mary
False,622,The Execution of Saint John the Baptist,European Paintings,Painting,,Ubaldo Gandolfi,Oil on canvas,Swords|Saint John the Baptist|Execution|Men|God the Father|Angels
False,622,The Sacrifice of Iphigenia,European Paintings,Painting,,Gaetano Gandolfi,Oil on canvas,Diana|Deer|Putti
False,809,Henri Fantin-Latour (1836–1904),European Paintings,Painting,,Carolus-Duran (Charles-Auguste-Émile Durant),Oil on canvas,Men|Portraits
False,824,Chrysanthemums in the Garden at Petit-Gennevilliers,European Paintings,Painting,,Gustave Caillebotte,Oil on canvas,Flowers|Paris
True,762,Untitled (Cracked Watermelon),The American Wing,Painting,American,Charles Ethan Porter,Oil on canvas,Still Life|Fruit
False,801,Tiger in Repose,European Paintings,Painting,,Antoine-Louis Barye,Oil on canvas,Tigers
False,829,Hortensia,European Paintings,Painting,,Fernand Khnopff,Oil on canvas,Women|Reading|Still Life|Flowers
True,627,Fish Market,European Paintings,Painting,,Joachim Beuckelaer,Oil on Baltic oak,Food|Men|Women|Fish|Markets
False,770,Newport,The American Wing,Painting,American,Edward Bannister,Oil on canvas,Landscapes
False,626,The Lamentation,European Paintings,Painting,,Luis de Morales,Oil on walnut,Men|Women|Lamentation|Mary Magdalene|Saint John the Evangelist|Christ|Virgin Mary
False,606,Saint Francis of Assisi,European Paintings,Painting,,Antoniazzo Romano (Antonio di Benedetto Aquilio),"Tempera and gold on wood, transferred to wood",Men|Saint Francis
True,770,"The Trees, Early Afternoon, France",The American Wing,Painting,American,William A. Harper,Oil on canvas,Landscapes
False,620,Bust of a Man (Saint Matthias?),European Paintings,Painting,,Giovanni Battista Piazzetta,Oil on canvas,Men|Portraits
False,829,Self-Portrait at Spurveskjul,European Paintings,Painting,,Vilhelm Hammershøi,Oil on canvas,
False,922,Untitled,Modern and Contemporary Art,Painting,,Alejandro Puente,Acrylic on canvas,
True,772,Gray and Brass,The American Wing,Painting,American,John Sloan,Oil on canvas,Women|Cars|Men
False,627,"Grape Vines and Fruit, with Three Wagtails",European Paintings,Painting,,Bartolomeo Cavarozzi,Oil on canvas,Birds|Grapes|Vines|Still Life
True,769,Moonlight,The American Wing,Painting,American,Edith Mitchill Prellwitz,Oil on panel,
False,617,Saint Philip Neri (1515–1595),European Paintings,Painting,,Carlo Dolci,Oil on canvas,Men|Portraits|Saints
False,601,The Calling of Saint Matthew,European Paintings,Painting,,Giovanni Battista Caracciolo,Oil on canvas,Men|Saint Matthew
True,749,The Marriage of the Virgin,The American Wing,Painting,Mexican,José Sánchez,Oil on canvas,Men|Angels|Virgin Mary
False,922,Equilibrium,Modern and Contemporary Art,Painting,,Carmen Herrera,Acrylic on canvas,
True,749,The Virgin of Carmen and the Souls of Purgatory with St. Joseph and the Prophet Elijah,The American Wing,Painting,Mexican,Juan Francisco de Aguilera,"Oil and gold on copper; Frame: ebony, tortoise shell, and silver",Virgin Mary|Men|Jesus|Women
False,920,New York #2,Modern and Contemporary Art,Painting,,Hedda Sterne,Oil on canvas,Abstraction
True,765,A Reconnaissance,The American Wing,Painting,American,Frederic Remington,Oil on canvas,Soldiers|Snow|Men|Horses
False,923,Summer Game,Modern and Contemporary Art,Painting,,Edna Andrade,Acrylic on canvas,
False,608,Carlo Rimbotti (1518–1591),European Paintings,Painting,,Francesco Salviati (Francesco de' Rossi),Oil on wood,Men|Portraits
False,757,Saint Bonaventure and Saint Anthony of Padua,The American Wing,Painting,Peru (Cuzco),Basilio Santa Cruz Pumacallao,Oil on canvas,Musical Instruments|Men|Saints
True,757,Saint Christopher,The American Wing,Painting,Bolivia,Melchor Pérez Holguin,Oil on canvas,
False,757,Emblem of Folly,The American Wing,Painting,Peru (Cuzco),Boetius Adams Bolswert|Unknown,Oil on canvas,
True,757,Our Lady of Valvanera,The American Wing,Painting,Peru (Cuzco),Unknown,Oil and gold on canvas,Madonna and Child|Men|Birds
False,757,"Our Lady of Mercy, called “The Pilgrim of Quito”",The American Wing,Painting,Peru (Cuzco),Unknown,Oil and gold on canvas,Men|Madonna and Child
False,757,Our Lady of Cocharcas,The American Wing,Painting,Peru (Cuzco),Unknown,Oil and gold on canvas,
True,757,"Christ Carrying the Cross, called ""The Lord of the Fall""",The American Wing,Painting,Peru (Cuzco),Unknown,Oil and gold on canvas,Angels|Christ
False,757,The Soul of the Virgin Mary,The American Wing,Painting,Peru (Cuzco),Unknown,Oil and gold on canvas,Jesus|Virgin Mary|Madonna and Child
True,758,Young Wife: First Stew,The American Wing,Painting,American,Lilly Martin Spencer,Oil on canvas,Food|Vegetables|Cooking|Eggs|Kitchens|Women
True,758,The Wood Sawyer,The American Wing,Painting,American,Charles E. Weir,Oil on board,Tools|Men
False,608,The Adoration of the Shepherds,European Paintings,Painting,,Girolamo da Carpi (Girolamo Sellari),Oil on wood,Cows|Donkeys|Virgin Mary|Jesus|Adoration of the Shepherds|Joseph
False,624,The Crucifixion,European Paintings,Painting,,Stefano da Verona (Stefano di Giovanni d'Arbosio di Francia),"Tempera on wood, gold ground",Angels|Christ|Mary Magdalene|Virgin Mary|Crucifixion
False,815,Young Woman with Her Hand over Her Mouth,European Paintings,Painting,,Edgar Degas,Oil colors freely mixed with turpentine on canvas,Portraits|Women
False,808,A Deerhound,European Paintings,Painting,,Sir Edwin Henry Landseer,Oil on board,Dogs
False,808,Dying Stag,European Paintings,Painting,,Sir Edwin Henry Landseer,Oil on canvas,Deer
True,924,Carousel State,Modern and Contemporary Art,Painting,,Sam Gilliam,Acrylic on canvas,
True,756,"Hayne Hudjihini, Eagle of Delight",The American Wing,Painting,American,Henry Inman,Oil on canvas,Portraits|Women
True,756,Pes-Ke-Le-Cha-Co,The American Wing,Painting,American,Henry Inman,Oil on canvas,Men|Portraits
False,922,Column Structure VIII,Modern and Contemporary Art,Painting,,Robert Mangold,Acrylic and black pencil on canvas,
True,825,"Little Denise (Denise Maréchal, later Madame Georges Béart, 1883–1956)",European Paintings,Painting,,Theo Van Rysselberghe,Oil on canvas,Girls|Portraits
False,627,Flowers in a Grotesque Vase,European Paintings,Painting,,Orsola Maddalena Caccia,Oil on canvas,Flowers|Vases|Peaches|Tulips|Still Life
False,627,Fruit and Flowers,European Paintings,Painting,,Orsola Maddalena Caccia,Oil on canvas,
False,601,Roman Landscape with a Shepherd and Sheep,European Paintings,Painting,,Giovanni Benedetto Castiglione (Il Grechetto),Oil on copper,Rome
False,627,Basket of Fruit,European Paintings,Painting,,Bartolomeo Cavarozzi|Master of the Acquavella Still Life,Oil on canvas,Grapes|Fruit|Still Life|Apples|Pomegranates
False,623,The Flight into Egypt,European Paintings,Painting,,Carlo Maratti,Oil on copper,
False,618,Cain Slaying Abel,European Paintings,Painting,,Pier Francesco Mola,Oil on canvas,Abel|Cain
False,614,Portrait of a Boy,European Paintings,Painting,,Louis Léopold Boilly,Oil on canvas,Apples|Boys|Dolls|Stools|Cakes
True,768,Helena de Kay Gilder,The American Wing,Painting,American,Cecilia Beaux,Oil on canvas,Portraits|Women
False,621,The Temptation of Saint Mary Magdalen,European Paintings,Painting,,Johann Liss,Oil on canvas,Mary Magdalene|Angels|Skulls
False,921,From Persian Miniatures to Stan Brakhage,Modern and Contemporary Art,Painting,,Vivan Sundaram,Oil on canvas,
False,808,Study of Water and Plants,European Paintings,Painting,,Thomas Fearnley,"Oil on paper, laid down on wood",
False,827,The Net Mender (Garnbinderen),European Paintings,Painting,,Christian Krohg,Oil on canvas,Men|Interiors|Women
False,772,Red Mitts,The American Wing,Painting,American,Hilda Belcher,Oil on canvas,
False,924,Portrait of God (from the Mutant Kings series),Modern and Contemporary Art,Painting,,Julian Schnabel,"Oil, dirt, and wax on canvas tarpaulin",
False,615,Joanna de Silva,European Paintings,Painting,,William Wood,Oil on canvas,Women|Portraits
False,827,Picquigny,European Paintings,Painting,,Frits Thaulow,Oil on canvas,Rivers|Villages
False,231,當代　鄔建安　五百筆 #10|500 Brushstrokes #10,Asian Art,Painting,China,Wu Jian’an,"Ink, paper cut and collage on Xuan paper",
